1	139
1	111
1	71
1	60
1	90
1	69
1	90
1	70
1	81
1	100
1	70
1	70
1	90
1	80
1	100
1	110
1	70
1	60
1	70
1	79
1	80
1	110
1	80
1	110
1	110
1	81
1	81
1	71
1	110
1	121
1	119
1	70
1	100
1	71
1	70
1	109
1	80
1	80
1	101
1	79
1	70
1	89
1	80
1	100
1	79
1	100
1	69
1	71
1	71
1	80
1	89
1	99
1	70
1	61
1	70
1	129
1	69
1	71
1	108
1	100
1	60
1	60
1	68
1	81
1	81
1	90
1	80
1	80
1	70
1	89
1	80
1	99
1	89
1	80
1	80
1	80
1	101
1	80
1	89
1	89
1	101
1	70
1	61
1	81
1	120
1	100
1	80
1	107
1	110
1	90
1	108
1	71
1	101
1	79
1	70
1	120
1	80
1	71
1	120
1	70
1	91
1	72
1	60
1	109
1	70
1	110
1	70
1	90
1	60
1	91
1	119
1	79
1	100
1	90
1	79
1	119
1	60
1	100
1	60
1	71
1	90
1	79
1	70
1	89
1	60
1	80
1	69
1	60
1	100
1	90
1	120
1	69
1	90
1	118
1	101
1	111
1	101
1	130
1	91
1	81
1	90
1	59
1	100
1	70
1	70
1	120
1	80
1	71
1	110
1	70
1	109
1	60
1	92
1	110
1	60
1	69
1	111
1	71
1	90
1	99
1	80
1	100
1	70
1	121
1	70
1	120
1	90
1	129
1	82
1	100
1	70
1	91
1	130
1	59
1	90
1	139
1	90
1	111
1	100
1	139
1	59
1	70
1	119
1	81
1	81
1	99
1	60
1	89
1	99
1	79
1	100
1	71
1	69
1	90
1	89
1	60
1	59
1	80
1	81
1	73
1	90
1	78
1	70
1	100
1	100
1	80
1	70
1	91
1	109
1	79
1	100
1	80
1	110
1	80
1	80
1	99
1	79
1	60
1	60
1	89
1	69
1	80
1	69
1	90
1	71
1	119
1	70
1	81
1	99
1	121
1	69
1	81
1	89
1	90
1	80
1	131
1	110
1	81
1	70
1	119
1	71
1	110
1	90
1	120
1	70
1	120
1	70
1	71
1	140
1	110
1	117
1	91
1	119
1	80
1	102
1	111
1	60
1	60
1	89
1	59
1	80
1	118
1	79
1	61
1	71
1	101
1	60
1	69
1	70
1	120
1	70
1	70
1	55
1	93
1	78
1	70
1	80
1	80
1	71
1	79
1	100
1	89
1	119
1	79
1	91
1	110
1	70
1	60
1	90
1	80
1	109
1	70
1	71
1	80
1	101
1	81
1	81
1	130
1	90
1	81
1	80
1	80
1	90
1	119
1	90
1	100
1	81
1	109
1	60
1	69
1	98
1	110
1	91
1	128
1	80
1	120
1	70
1	60
1	129
1	80
1	101
1	107
1	80
1	120
1	70
1	161
1	99
1	149
1	70
1	81
1	50
1	71
1	117
1	50
1	70
1	109
1	81
1	81
1	90
1	71
1	101
1	80
1	89
1	100
1	140
1	70
1	80
1	120
1	80
1	80
1	110
1	70
1	110
1	60
1	80
1	106
1	70
1	80
1	110
1	80
1	100
1	60
1	60
1	109
1	90
1	89
1	70
1	80
1	60
1	101
1	99
1	70
1	100
1	79
1	90
1	110
1	90
1	130
1	60
1	70
1	109
1	80
1	60
1	91
1	80
1	131
1	109
1	71
1	90
1	81
1	69
1	101
1	90
1	121
1	78
1	70
1	60
1	80
1	70
1	119
1	70
1	70
1	90
1	80
1	60
1	70
1	99
1	80
1	81
1	59
1	81
1	70
1	90
1	100
1	119
1	70
1	90
1	130
1	80
1	101
1	100
1	71
1	99
1	71
1	69
1	200
1	81
1	81
1	89
1	60
1	60
1	129
1	60
1	81
1	70
1	100
1	70
1	70
1	110
1	80
1	78
1	109
1	80
1	109
1	71
1	70
1	100
1	90
1	110
1	100
1	80
1	100
1	69
1	82
1	100
1	90
1	109
1	60
1	69
1	130
1	61
1	71
1	79
1	89
1	140
1	80
1	109
1	89
1	80
1	60
1	119
1	61
1	99
1	60
1	70
1	99
1	139
1	80
1	110
1	141
1	149
1	61
1	80
1	110
1	70
1	80
1	60
1	81
1	129
1	89
1	108
1	72
1	80
1	100
1	60
1	61
1	110
1	161
1	131
1	101
1	118
1	112
1	99
1	61
1	91
1	121
1	110
1	60
1	81
1	151
1	69
1	70
1	109
1	80
1	61
1	90
1	59
1	101
1	100
1	131
1	178
1	131
1	149
1	60
1	90
1	80
1	71
1	109
1	61
1	101
1	111
1	61
1	69
1	110
1	59
1	71
1	92
1	90
1	80
1	90
1	109
1	80
1	91
1	111
1	79
1	150
1	198
1	170
1	111
1	98
1	59
1	60
1	101
1	70
1	120
1	70
1	91
1	120
1	90
1	101
1	130
1	69
1	98
1	69
1	80
1	61
1	91
1	98
1	69
1	80
1	160
1	61
1	90
1	99
1	151
1	129
1	80
1	119
1	90
1	71
1	109
1	79
1	80
1	71
1	70
1	109
1	70
1	70
1	60
1	70
1	70
1	109
1	81
1	71
1	71
1	90
1	80
1	79
1	93
1	90
1	72
1	101
1	149
1	131
1	60
1	89
1	100
1	120
1	90
1	120
1	100
1	100
1	70
1	60
1	81
1	101
1	50
1	60
1	81
1	99
1	69
1	72
1	81
1	90
1	100
1	80
1	89
1	71
1	91
1	59
1	80
1	59
1	90
1	70
1	69
1	130
1	120
1	79
1	61
1	100
1	71
1	70
1	69
1	71
1	97
1	70
1	89
1	83
1	119
1	80
1	60
1	110
1	81
1	70
1	89
1	61
1	80
1	118
1	70
1	90
1	101
1	99
1	80
1	129
1	80
1	138
1	71
1	100
1	80
1	129
1	90
1	109
1	111
1	137
1	111
1	110
1	70
1	121
1	90
1	110
1	110
1	140
1	60
1	80
1	120
1	110
1	100
1	61
1	60
1	121
1	70
1	70
1	149
1	89
1	79
1	70
1	90
1	81
1	70
1	80
1	61
1	119
1	90
1	79
1	101
1	96
1	79
1	81
1	109
1	80
1	109
1	81
1	110
1	70
1	121
1	70
1	91
1	110
1	79
1	70
1	109
1	60
1	91
1	110
1	70
1	90
1	80
1	69
1	60
1	61
1	109
1	91
1	101
1	100
1	141
1	102
1	100
1	71
1	110
1	80
1	90
1	118
1	90
1	80
1	60
1	60
1	120
1	79
1	70
1	78
1	120
1	70
1	81
1	100
1	70
1	79
1	102
1	61
1	81
1	127
1	70
1	89
1	60
1	81
1	90
1	71
1	81
1	140
1	90
1	108
1	79
1	131
1	89
1	102
1	118
1	79
1	111
1	109
1	80
1	130
1	80
1	90
1	90
1	150
1	70
1	91
1	109
1	80
1	70
1	120
1	59
1	70
1	69
1	81
1	120
1	89
1	101
1	108
1	81
1	119
1	80
1	100
1	118
1	120
1	98
1	90
1	110
1	60
1	70
1	120
1	70
1	100
1	71
1	61
1	90
1	109
1	69
1	79
1	129
1	69
1	90
1	70
1	80
1	70
1	81
1	100
1	70
1	100
1	90
1	70
1	90
1	100
1	79
1	100
1	129
1	71
1	140
1	69
1	81
1	99
1	80
1	80
1	110
1	60
1	120
1	71
1	100
1	60
1	79
1	71
1	80
1	99
1	71
1	70
1	61
1	60
1	121
1	71
1	80
1	98
1	61
1	101
1	70
1	91
1	109
1	80
1	70
1	139
1	79
1	99
1	70
1	81
1	118
1	71
1	101
1	109
1	60
1	101
1	71
1	70
1	89
1	99
1	89
1	60
1	60
1	110
1	59
1	70
1	120
1	140
1	70
1	81
1	106
1	79
1	80
1	69
1	70
1	121
1	70
1	80
1	71
1	118
1	70
1	80
