1	118
1	90
1	140
1	141
1	160
1	109
1	110
1	130
1	109
1	151
1	99
1	101
1	90
1	139
1	100
1	110
1	160
1	121
1	120
1	120
1	222
1	138
1	90
1	169
1	120
1	109
1	121
1	120
1	121
1	110
1	170
1	251
1	119
1	90
1	149
1	131
1	149
1	110
1	150
1	190
1	188
1	90
1	111
1	179
1	150
1	101
1	138
1	178
1	140
1	108
1	109
1	159
1	101
1	149
1	111
1	119
1	181
1	130
1	150
1	100
1	149
1	110
1	139
1	81
1	140
1	80
1	100
1	169
1	190
1	79
1	141
1	169
1	119
1	150
1	101
1	173
1	99
1	138
1	80
1	140
1	151
1	159
1	131
1	139
1	110
1	148
1	112
1	119
1	81
1	160
1	110
1	139
1	91
1	109
1	141
1	139
1	111
1	140
1	110
1	149
1	130
1	170
1	140
1	110
1	169
1	169
1	170
1	130
1	90
1	130
1	142
1	149
1	91
1	169
1	121
1	117
1	80
1	141
1	139
1	220
1	110
1	118
1	100
1	168
1	171
1	129
1	151
1	186
1	80
1	130
1	131
1	128
1	130
1	111
1	110
1	120
1	110
1	150
1	100
1	90
1	119
1	151
1	139
1	129
1	110
1	161
1	100
1	130
1	90
1	100
1	158
1	110
1	149
1	109
1	91
1	160
1	80
1	159
1	181
1	120
1	117
1	100
1	168
1	80
1	159
1	100
1	120
1	111
1	140
1	100
1	109
1	81
1	219
1	120
1	129
1	80
1	139
1	80
1	129
1	110
1	120
1	91
1	139
1	99
1	149
1	190
1	121
1	260
1	90
1	139
1	120
1	128
1	89
1	217
1	81
1	139
1	121
1	120
1	160
1	131
1	160
1	110
1	121
1	129
1	188
1	140
1	149
1	111
1	179
1	100
1	179
1	111
1	109
1	91
1	179
1	80
1	158
1	140
1	109
1	80
1	130
1	121
1	119
1	160
1	139
1	80
1	158
1	100
1	139
1	90
1	160
1	110
1	199
1	140
1	89
1	149
1	129
1	169
1	120
1	127
1	80
1	109
1	90
1	100
1	100
1	159
1	70
1	110
1	180
1	340
1	80
1	130
1	169
1	80
1	159
1	100
1	111
1	90
1	130
1	121
1	119
1	80
1	150
1	110
1	149
1	119
1	209
1	100
1	137
1	100
1	159
1	120
1	149
1	110
1	159
1	132
1	187
1	89
1	119
1	90
1	168
1	79
1	140
1	129
1	188
1	100
1	138
1	110
1	159
1	150
1	100
1	110
1	110
1	150
1	80
1	120
1	79
1	139
1	110
1	149
1	80
1	100
1	130
1	80
1	180
1	138
1	90
1	161
1	111
1	149
1	100
1	109
1	120
1	109
1	119
1	110
1	91
1	160
1	170
1	130
1	140
1	159
1	80
1	129
1	112
1	169
1	130
1	241
1	149
1	90
1	180
1	110
1	238
1	100
1	158
1	150
1	89
1	129
1	120
1	158
1	120
1	178
1	179
1	81
1	131
1	158
1	90
1	149
1	81
1	180
1	130
1	119
1	138
1	110
1	200
1	148
1	100
1	148
1	110
1	188
1	110
1	150
1	110
1	190
1	110
1	129
1	110
1	109
1	101
1	230
1	161
1	80
1	119
1	100
1	129
1	141
1	188
1	80
1	118
1	91
1	219
1	209
1	91
1	160
1	80
1	130
1	111
1	179
1	90
1	160
1	129
1	130
1	111
1	130
1	151
1	139
1	149
1	130
1	90
1	80
1	90
1	101
1	140
1	130
1	269
1	139
1	120
1	111
1	80
1	109
1	180
1	100
1	159
1	80
1	140
1	80
1	110
1	119
1	130
1	120
1	149
1	102
1	101
1	110
1	120
1	139
1	129
1	110
1	101
1	120
1	120
1	100
1	141
1	159
1	110
1	130
1	101
1	130
1	120
1	130
1	110
1	169
1	100
1	138
1	110
1	149
1	110
1	149
1	109
1	120
1	130
1	101
1	150
1	120
1	141
1	110
1	169
1	110
1	148
1	140
1	149
1	80
1	118
1	100
1	168
1	101
1	189
1	81
1	177
1	90
1	109
1	120
1	149
1	120
1	220
1	120
1	129
1	89
1	130
1	100
1	150
1	101
1	129
1	110
1	177
1	90
